Timestamp,peak_wavelength,max_intensity,total_points,status
2025-12-21 11:13:34,627.2004,2075.00,2048,success
2025-12-21 11:13:35,627.2004,2077.00,2048,success
2025-12-21 11:13:36,627.2004,2101.00,2048,success
2025-12-21 11:13:37,627.2004,2085.00,2048,success
2025-12-21 11:13:38,627.2004,2079.00,2048,success
2025-12-21 11:13:39,627.2004,2059.00,2048,success
2025-12-21 11:13:40,627.2004,2081.00,2048,success
2025-12-21 11:13:41,627.2004,2058.00,2048,success
2025-12-21 11:13:42,627.2004,2062.00,2048,success
2025-12-21 11:13:44,627.2004,2084.00,2048,success
2025-12-21 11:13:45,627.2004,2065.00,2048,success
2025-12-21 11:13:46,627.2004,2053.00,2048,success
2025-12-21 11:13:47,627.2004,2056.00,2048,success
2025-12-21 11:13:48,627.2004,2084.00,2048,success
2025-12-21 11:13:49,627.2004,2053.00,2048,success
2025-12-21 11:13:50,627.2004,2059.00,2048,success
2025-12-21 11:13:51,627.2004,2065.00,2048,success
2025-12-21 11:13:53,627.2004,2092.00,2048,success
2025-12-21 11:13:54,627.2004,2052.00,2048,success
2025-12-21 11:13:55,627.2004,2065.00,2048,success
2025-12-21 11:13:56,627.2004,2075.00,2048,success
2025-12-21 11:13:57,627.2004,2053.00,2048,success
2025-12-21 11:13:58,627.2004,2051.00,2048,success
2025-12-21 11:13:59,627.2004,2075.00,2048,success
2025-12-21 11:14:00,627.2004,2060.00,2048,success
2025-12-21 11:14:02,627.2004,2060.00,2048,success
2025-12-21 11:14:03,627.2004,2059.00,2048,success
2025-12-21 11:14:04,627.2004,2043.00,2048,success
2025-12-21 11:14:05,627.2004,2044.00,2048,success
2025-12-21 11:14:06,627.2004,2036.00,2048,success
2025-12-21 11:14:07,627.2004,2080.00,2048,success
2025-12-21 11:14:08,627.2004,2077.00,2048,success
2025-12-21 11:14:09,627.2004,2067.00,2048,success
2025-12-21 11:14:10,627.2004,2079.00,2048,success
2025-12-21 11:14:11,627.2004,2073.00,2048,success
2025-12-21 11:14:13,627.2004,2057.00,2048,success
2025-12-21 11:14:14,627.2004,2065.00,2048,success
2025-12-21 11:14:15,627.2004,2066.00,2048,success
2025-12-21 11:14:16,627.2004,2037.00,2048,success
2025-12-21 11:14:17,627.2004,2065.00,2048,success
2025-12-21 11:14:18,627.2004,2060.00,2048,success
2025-12-21 11:14:19,627.2004,2062.00,2048,success
2025-12-21 11:14:20,627.2004,2064.00,2048,success
2025-12-21 11:14:21,627.2004,2060.00,2048,success
2025-12-21 11:14:23,627.2004,2067.00,2048,success
2025-12-21 11:14:24,627.2004,2053.00,2048,success
2025-12-21 11:14:25,627.2004,2054.00,2048,success
2025-12-21 11:14:26,627.2004,2070.00,2048,success
2025-12-21 11:14:27,627.2004,2059.00,2048,success
2025-12-21 11:14:28,627.2004,2053.00,2048,success
2025-12-21 11:14:29,627.2004,2084.00,2048,success
2025-12-21 11:14:30,627.2004,2041.00,2048,success
2025-12-21 11:14:31,627.2004,2046.00,2048,success
2025-12-21 11:14:33,627.2004,2048.00,2048,success
2025-12-21 11:14:34,627.2004,2069.00,2048,success
2025-12-21 11:14:35,627.2004,2067.00,2048,success
2025-12-21 11:14:36,627.2004,2056.00,2048,success
2025-12-21 11:14:37,627.2004,2043.00,2048,success
2025-12-21 11:14:38,627.2004,2066.00,2048,success
2025-12-21 11:14:39,627.2004,2022.00,2048,success
2025-12-21 11:14:40,627.2004,2063.00,2048,success
2025-12-21 11:14:41,627.2004,2049.00,2048,success
2025-12-21 11:14:43,627.2004,2052.00,2048,success
2025-12-21 11:14:44,627.2004,2032.00,2048,success
2025-12-21 11:14:45,627.2004,2050.00,2048,success
2025-12-21 11:14:46,627.2004,2065.00,2048,success
2025-12-21 11:14:47,627.2004,2070.00,2048,success
2025-12-21 11:14:48,627.2004,2043.00,2048,success
2025-12-21 11:14:49,627.2004,2060.00,2048,success
2025-12-21 11:14:50,627.2004,2056.00,2048,success
2025-12-21 11:14:51,627.2004,2072.00,2048,success
2025-12-21 11:14:53,627.2004,2078.00,2048,success
2025-12-21 11:14:54,627.2004,2073.00,2048,success
2025-12-21 11:14:55,627.2004,2066.00,2048,success
2025-12-21 11:14:56,627.2004,2051.00,2048,success
2025-12-21 11:14:57,627.2004,2047.00,2048,success
2025-12-21 11:14:58,627.2004,2059.00,2048,success
2025-12-21 11:14:59,627.2004,2056.00,2048,success
2025-12-21 11:15:00,627.2004,2052.00,2048,success
2025-12-21 11:15:01,627.2004,2064.00,2048,success
2025-12-21 11:15:02,627.2004,2052.00,2048,success
2025-12-21 11:15:04,627.2004,2061.00,2048,success
2025-12-21 11:15:05,627.2004,2041.00,2048,success
2025-12-21 11:15:06,627.2004,2094.00,2048,success
2025-12-21 11:15:07,627.2004,2069.00,2048,success
2025-12-21 11:15:08,627.2004,2062.00,2048,success
2025-12-21 11:15:09,627.2004,2056.00,2048,success
2025-12-21 11:15:10,627.2004,2064.00,2048,success
2025-12-21 11:15:11,627.2004,2064.00,2048,success
2025-12-21 11:15:12,627.2004,2066.00,2048,success
2025-12-21 11:15:14,627.2004,2055.00,2048,success
2025-12-21 11:15:15,627.2004,2091.00,2048,success
2025-12-21 11:15:16,627.2004,2042.00,2048,success
2025-12-21 11:15:17,627.2004,2059.00,2048,success
2025-12-21 11:15:18,627.2004,2052.00,2048,success
2025-12-21 11:15:19,627.2004,2052.00,2048,success
2025-12-21 11:15:20,627.2004,2050.00,2048,success
2025-12-21 11:15:21,627.2004,2029.00,2048,success
2025-12-21 11:15:22,627.2004,2060.00,2048,success
2025-12-21 11:15:24,627.2004,2066.00,2048,success
2025-12-21 11:15:25,627.2004,2059.00,2048,success
2025-12-21 11:15:26,627.2004,2058.00,2048,success
2025-12-21 11:15:27,627.2004,2048.00,2048,success
2025-12-21 11:15:28,627.2004,2025.00,2048,success
2025-12-21 11:15:29,627.2004,2063.00,2048,success
2025-12-21 11:15:30,627.2004,2055.00,2048,success
2025-12-21 11:15:31,627.2004,2054.00,2048,success
2025-12-21 11:15:32,627.2004,2070.00,2048,success
2025-12-21 11:15:34,627.2004,2057.00,2048,success
2025-12-21 11:15:35,627.2004,2046.00,2048,success
2025-12-21 11:15:36,627.2004,2073.00,2048,success
2025-12-21 11:15:37,627.2004,2025.00,2048,success
2025-12-21 11:15:38,627.2004,2062.00,2048,success
2025-12-21 11:15:39,627.2004,2060.00,2048,success
2025-12-21 11:15:40,627.2004,2045.00,2048,success
2025-12-21 11:15:41,627.2004,2051.00,2048,success
2025-12-21 11:15:42,627.2004,2023.00,2048,success
2025-12-21 11:15:44,627.2004,2042.00,2048,success
2025-12-21 11:15:45,627.2004,2088.00,2048,success
2025-12-21 11:15:46,627.2004,2070.00,2048,success
2025-12-21 11:15:47,627.2004,2062.00,2048,success
2025-12-21 11:15:48,627.2004,2067.00,2048,success
2025-12-21 11:15:49,627.2004,2055.00,2048,success
2025-12-21 11:15:50,627.2004,2052.00,2048,success
2025-12-21 11:15:51,627.2004,2081.00,2048,success
2025-12-21 11:15:53,627.2004,2037.00,2048,success
2025-12-21 11:15:54,627.2004,2045.00,2048,success
2025-12-21 11:15:55,627.2004,2064.00,2048,success
2025-12-21 11:15:56,627.2004,2025.00,2048,success
2025-12-21 11:15:57,627.2004,2038.00,2048,success
2025-12-21 11:15:58,627.2004,2070.00,2048,success
2025-12-21 11:15:59,627.2004,2069.00,2048,success
2025-12-21 11:16:00,627.2004,2046.00,2048,success
2025-12-21 11:16:01,627.2004,2055.00,2048,success
2025-12-21 11:16:02,627.2004,2057.00,2048,success
2025-12-21 11:16:04,627.2004,2037.00,2048,success
2025-12-21 11:16:05,627.2004,2037.00,2048,success
2025-12-21 11:16:06,627.2004,2053.00,2048,success
2025-12-21 11:16:07,627.2004,2053.00,2048,success
2025-12-21 11:16:08,627.2004,2035.00,2048,success
2025-12-21 11:16:09,627.2004,2016.00,2048,success
2025-12-21 11:16:10,627.2004,2067.00,2048,success
2025-12-21 11:16:11,627.2004,2072.00,2048,success
2025-12-21 11:16:12,627.2004,2048.00,2048,success
2025-12-21 11:16:14,627.2004,2060.00,2048,success
2025-12-21 11:16:15,627.2004,2051.00,2048,success
2025-12-21 11:16:16,627.2004,2053.00,2048,success
2025-12-21 11:16:17,627.2004,2072.00,2048,success
2025-12-21 11:16:18,627.2004,2041.00,2048,success
2025-12-21 11:16:19,627.2004,2038.00,2048,success
2025-12-21 11:16:20,627.2004,2059.00,2048,success
2025-12-21 11:16:21,627.2004,2054.00,2048,success
2025-12-21 11:16:22,627.2004,2035.00,2048,success
2025-12-21 11:16:24,627.2004,2024.00,2048,success
2025-12-21 11:16:25,627.2004,2041.00,2048,success
2025-12-21 11:16:26,627.2004,2046.00,2048,success
2025-12-21 11:16:27,627.2004,2057.00,2048,success
2025-12-21 11:16:28,627.2004,2075.00,2048,success
2025-12-21 11:16:29,627.2004,2058.00,2048,success
2025-12-21 11:16:30,627.2004,2035.00,2048,success
2025-12-21 11:16:31,627.2004,2059.00,2048,success
2025-12-21 11:16:32,627.2004,2060.00,2048,success
2025-12-21 11:16:34,627.2004,2048.00,2048,success
2025-12-21 11:16:35,627.2004,2044.00,2048,success
2025-12-21 11:16:36,627.2004,2037.00,2048,success
2025-12-21 11:16:51,627.2004,2039.00,2048,success
2025-12-21 11:16:52,627.2004,2067.00,2048,success
2025-12-21 11:16:53,627.2004,2050.00,2048,success
2025-12-21 11:16:55,627.2004,2062.00,2048,success
2025-12-21 11:16:56,627.2004,2064.00,2048,success
2025-12-21 11:16:57,627.2004,2047.00,2048,success
2025-12-21 11:16:58,627.2004,2037.00,2048,success
2025-12-21 11:16:59,627.2004,2057.00,2048,success
2025-12-21 11:17:00,627.2004,2061.00,2048,success
2025-12-21 11:17:01,627.2004,2047.00,2048,success
2025-12-21 11:17:02,627.2004,2038.00,2048,success
2025-12-21 11:17:03,627.2004,2054.00,2048,success
2025-12-21 11:17:05,627.2004,2044.00,2048,success
2025-12-21 11:17:06,627.2004,2042.00,2048,success
2025-12-21 11:17:07,627.2004,2035.00,2048,success
2025-12-21 11:17:08,627.2004,2022.00,2048,success
2025-12-21 11:17:09,627.2004,2040.00,2048,success
2025-12-21 11:17:10,627.2004,2042.00,2048,success
2025-12-21 11:17:11,627.2004,2077.00,2048,success
2025-12-21 11:17:12,627.2004,2023.00,2048,success
2025-12-21 11:17:13,627.2004,2056.00,2048,success
2025-12-21 11:17:15,627.2004,2074.00,2048,success
2025-12-21 11:17:16,627.2004,2069.00,2048,success
2025-12-21 11:17:17,627.2004,2060.00,2048,success
2025-12-21 11:17:18,627.2004,2068.00,2048,success
2025-12-21 11:17:19,627.2004,2042.00,2048,success
2025-12-21 11:17:20,627.2004,2046.00,2048,success
2025-12-21 11:17:21,627.2004,2062.00,2048,success
2025-12-21 11:17:22,627.2004,2076.00,2048,success
2025-12-21 11:17:23,627.2004,2059.00,2048,success
2025-12-21 11:17:24,627.2004,2061.00,2048,success
2025-12-21 11:17:26,627.2004,2086.00,2048,success
2025-12-21 11:17:27,627.2004,2047.00,2048,success
2025-12-21 11:17:28,627.2004,2031.00,2048,success
2025-12-21 11:17:29,627.2004,2042.00,2048,success
2025-12-21 11:17:30,627.2004,2065.00,2048,success
2025-12-21 11:17:31,627.2004,2058.00,2048,success
2025-12-21 11:17:32,627.2004,2022.00,2048,success
2025-12-21 11:17:33,627.2004,2030.00,2048,success
2025-12-21 11:17:34,627.2004,2060.00,2048,success
2025-12-21 11:17:36,627.2004,2047.00,2048,success
2025-12-21 11:17:37,627.2004,2039.00,2048,success
2025-12-21 11:17:38,627.2004,2033.00,2048,success
2025-12-21 11:17:39,627.2004,2059.00,2048,success
2025-12-21 11:17:40,627.2004,2046.00,2048,success
2025-12-21 11:17:41,627.2004,2042.00,2048,success
2025-12-21 11:17:42,627.2004,2052.00,2048,success
2025-12-21 11:17:43,627.2004,2033.00,2048,success
2025-12-21 11:17:44,627.2004,2028.00,2048,success
2025-12-21 11:17:46,627.2004,2049.00,2048,success
2025-12-21 11:17:47,627.2004,2046.00,2048,success
2025-12-21 11:17:48,627.2004,2066.00,2048,success
2025-12-21 11:17:49,627.2004,2078.00,2048,success
2025-12-21 11:17:50,627.2004,2058.00,2048,success
2025-12-21 11:17:51,627.2004,2054.00,2048,success
2025-12-21 11:17:52,627.2004,2029.00,2048,success
2025-12-21 11:17:53,627.2004,2036.00,2048,success
2025-12-21 11:17:54,627.2004,2049.00,2048,success
2025-12-21 11:17:56,627.2004,2037.00,2048,success
2025-12-21 11:17:57,627.2004,2044.00,2048,success
2025-12-21 11:17:58,627.2004,2028.00,2048,success
2025-12-21 11:17:59,627.2004,2063.00,2048,success
2025-12-21 11:18:00,627.2004,2061.00,2048,success
2025-12-21 11:18:01,627.2004,2028.00,2048,success
2025-12-21 11:18:02,627.2004,2046.00,2048,success
2025-12-21 11:18:03,627.2004,2052.00,2048,success
2025-12-21 11:18:04,627.2004,2058.00,2048,success
2025-12-21 11:18:06,627.2004,2074.00,2048,success
2025-12-21 11:18:07,627.2004,2053.00,2048,success
2025-12-21 11:18:08,627.2004,2037.00,2048,success
2025-12-21 11:18:09,627.2004,2014.00,2048,success
2025-12-21 11:18:10,627.2004,2075.00,2048,success
2025-12-21 11:18:11,627.2004,2062.00,2048,success
2025-12-21 11:18:12,627.2004,2064.00,2048,success
2025-12-21 11:18:13,627.2004,2070.00,2048,success
2025-12-21 11:18:14,627.2004,2057.00,2048,success
2025-12-21 11:18:16,627.2004,2045.00,2048,success
2025-12-21 11:18:17,627.2004,2020.00,2048,success
2025-12-21 11:18:18,627.2004,2042.00,2048,success
2025-12-21 11:18:19,627.2004,2069.00,2048,success
2025-12-21 11:18:20,627.2004,2068.00,2048,success
2025-12-21 11:18:21,627.2004,2036.00,2048,success
2025-12-21 11:18:22,627.2004,2039.00,2048,success
2025-12-21 11:18:23,627.2004,2060.00,2048,success
2025-12-21 11:18:24,627.2004,2065.00,2048,success
2025-12-21 11:18:25,627.2004,2059.00,2048,success
2025-12-21 11:18:27,627.2004,2055.00,2048,success
2025-12-21 11:18:28,627.2004,2045.00,2048,success
2025-12-21 11:18:29,627.2004,2070.00,2048,success
2025-12-21 11:18:30,627.2004,2051.00,2048,success
2025-12-21 11:18:31,627.2004,2076.00,2048,success
2025-12-21 11:18:32,627.2004,2059.00,2048,success
2025-12-21 11:18:33,627.2004,2053.00,2048,success
2025-12-21 11:18:34,627.2004,2033.00,2048,success
2025-12-21 11:18:35,627.2004,2039.00,2048,success
2025-12-21 11:18:37,627.2004,2057.00,2048,success
2025-12-21 11:18:38,627.2004,2038.00,2048,success
2025-12-21 11:18:39,627.2004,2056.00,2048,success
2025-12-21 11:18:40,627.2004,2047.00,2048,success
2025-12-21 11:18:41,627.2004,2037.00,2048,success
2025-12-21 11:18:42,627.2004,2061.00,2048,success
2025-12-21 11:18:43,627.2004,2050.00,2048,success
2025-12-21 11:18:44,627.2004,2044.00,2048,success
2025-12-21 11:18:45,627.2004,2023.00,2048,success
2025-12-21 11:18:47,627.2004,2067.00,2048,success
2025-12-21 11:18:48,627.2004,2038.00,2048,success
2025-12-21 11:18:49,627.2004,2040.00,2048,success
2025-12-21 11:18:50,627.2004,2052.00,2048,success
2025-12-21 11:18:51,627.2004,2060.00,2048,success
2025-12-21 11:18:52,627.2004,2040.00,2048,success
2025-12-21 11:18:53,627.2004,2049.00,2048,success
2025-12-21 11:18:54,627.2004,2051.00,2048,success
2025-12-21 11:18:55,627.2004,2041.00,2048,success
2025-12-21 11:18:57,627.2004,2061.00,2048,success
2025-12-21 11:18:58,627.2004,2047.00,2048,success
2025-12-21 11:18:59,627.2004,2061.00,2048,success
2025-12-21 11:19:00,627.2004,2041.00,2048,success
2025-12-21 11:19:01,627.2004,2070.00,2048,success
2025-12-21 11:19:02,627.2004,2053.00,2048,success
2025-12-21 11:19:03,627.2004,2054.00,2048,success
2025-12-21 11:19:04,627.2004,2034.00,2048,success
2025-12-21 11:19:05,627.2004,2046.00,2048,success
2025-12-21 11:19:07,627.2004,2047.00,2048,success
2025-12-21 11:19:08,627.2004,2046.00,2048,success
2025-12-21 11:19:09,627.2004,2029.00,2048,success
2025-12-21 11:19:10,627.2004,2054.00,2048,success
2025-12-21 11:19:11,627.2004,2051.00,2048,success
2025-12-21 11:19:12,627.2004,2044.00,2048,success
2025-12-21 11:19:13,627.2004,2066.00,2048,success
2025-12-21 11:19:14,627.2004,2042.00,2048,success
2025-12-21 11:19:15,627.2004,2025.00,2048,success
2025-12-21 11:19:17,627.2004,2053.00,2048,success
2025-12-21 11:19:18,627.2004,2054.00,2048,success
2025-12-21 11:19:19,627.2004,2065.00,2048,success
